Acquired on 2/2/2002 at 23:35:49
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.153368
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.153368
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1548.853727	193557.630922	-23.194225	1611.684154	-11683.157410	37.650131	26.012372	-0.426287	-15.493446	0.046694	0.055860	0.042111	0.050114	2.879895	2.208781	-0.762854	-1.380681	0.195607	0.000000	1550.582715	-20.184671	-57.834802	41710.325152	0.378230	0.381195
   1548.856284	193557.311404	-23.077042	1581.812739	-7475.982586	35.967392	62.070267	-0.430182	-16.009248	0.047066	0.056864	0.042654	0.050788	2.812766	2.138780	-0.825104	-1.435681	0.198664	0.000000	1550.152625	-20.067841	-56.035234	53129.506603	0.376781	0.378923
   1548.858840	193556.991887	-23.099046	1562.698136	-9771.770998	35.708967	50.178046	-0.395702	-16.495209	0.047170	0.056759	0.042720	0.050260	2.759249	2.079052	-0.882544	-1.499675	0.201720	0.000000	1550.171002	-20.089912	-55.798879	16623.660943	0.380621	0.376389
   1548.861397	193556.672369	-23.039073	1537.713576	-312.591862	34.154751	167.322512	-0.311064	-16.939542	0.047409	0.056403	0.043199	0.051370	2.937541	2.250527	-0.725719	-1.332814	0.204776	0.000000	1550.456894	-20.030441	-54.185193	89394.983617	0.385693	0.383124
   1548.863954	193556.352852	-22.934951	1536.914335	5292.704297	33.253922	5.229771	-0.224821	-17.390803	0.048117	0.056979	0.043854	0.051864	2.931938	2.245732	-0.733939	-1.331577	0.207833	0.000000	1550.131561	-19.926704	-53.180626	80851.484812	0.393033	0.391590
   1548.866511	193556.033334	-22.863178	1550.446863	-800.141816	35.323972	37.804235	-0.165746	-17.877763	0.048541	0.058019	0.043804	0.051994	2.882506	2.206557	-0.769927	-1.376253	0.210889	0.000000	1550.373697	-19.854153	-55.178124	23293.325471	0.402930	0.401786
   1548.869068	193555.713817	-22.741381	1548.401033	-3243.706801	34.701794	273.434320	-0.102564	-18.369148	0.049343	0.058140	0.044085	0.053669	-3.128887	2.472963	-0.486752	-1.100411	0.213946	0.000000	1550.289256	-19.732552	-54.434346	192090.217938	0.517642	0.414070
   1548.871625	193555.394299	-22.633400	1540.107381	-2005.196649	36.198788	62.908108	-0.022731	-18.852414	0.050150	0.058567	0.045312	0.053929	3.082511	2.408391	-0.562330	-1.176312	0.217002	0.000000	1550.126270	-19.624142	-55.822930	105626.035839	0.641821	0.460885
   1548.874181	193555.074781	-22.582969	1534.980390	-438.075683	34.444002	140.693357	0.067394	-19.333919	0.049841	0.059203	0.045715	0.054360	2.938609	2.268732	-0.722687	-1.315331	0.220058	0.000000	1550.426891	-19.574229	-54.018232	70285.263660	0.756913	0.524752
   1548.876738	193554.755264	-22.605771	1533.860292	4270.130395	33.882705	76.159337	0.159768	-19.821707	0.049806	0.058743	0.045587	0.054467	3.010786	2.331616	-0.643647	-1.241495	0.223115	0.000000	1550.262488	-19.597247	-53.479952	66925.752403	0.883387	0.593339
   1548.879295	193554.435746	-22.719735	1544.778456	7416.912174	35.071630	128.969207	0.230223	-20.339947	0.049171	0.058201	0.045320	0.053225	2.882636	2.203811	-0.777755	-1.385242	0.226171	0.000000	1550.288157	-19.710786	-54.782416	85944.910738	0.987898	0.634191
   1548.881852	193554.116229	-22.776864	1563.742591	5125.852030	33.609328	71.081335	0.262606	-20.904790	0.048443	0.057836	0.044707	0.053495	2.953741	2.266830	-0.712198	-1.314072	0.229227	0.000000	1550.460148	-19.768455	-53.377783	37530.836125	1.044190	0.624336
   1548.884409	193553.796711	-22.817674	1576.848809	1697.425534	34.026485	36.542567	0.268677	-21.504477	0.048498	0.057262	0.044788	0.053072	2.953442	2.272016	-0.697088	-1.297671	0.232284	0.000000	1550.152134	-19.809093	-53.835577	26598.487054	1.060845	0.574885
   1548.886966	193553.477194	-22.972306	1581.188947	-6316.217782	33.941698	28.627822	0.266034	-22.121409	0.047679	0.056093	0.044182	0.052116	2.951758	2.281732	-0.719256	-1.307679	0.235340	0.000000	1550.285656	-19.963758	-53.905456	5390.530198	1.043790	0.524993
