Acquired on 2/3/2002 at 00:48:21
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.153368
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.153368
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1548.863938	193556.354833	-6.690894	1606.565095	-1055.725816	35.538034	25.887035	9.092695	-1.651966	0.273172	0.386176	0.267251	0.365120	2.276429	2.394437	-1.359427	-1.179652	0.207833	0.000000	1549.421076	-3.681807	-39.219841	17137.031233	1.279345	0.657872
   1548.866495	193556.035315	-6.699191	1603.865787	4602.962150	34.300947	5.285331	9.158497	-1.927942	0.272475	0.391184	0.262750	0.362446	2.284484	2.381383	-1.356482	-1.188217	0.210889	0.000000	1549.963747	-3.690504	-37.991451	10280.269906	1.314812	0.632728
   1548.869052	193555.715797	-6.697852	1615.634802	-3121.209482	34.601016	98.651516	9.200671	-2.232887	0.271826	0.387389	0.264069	0.366213	2.374804	2.448666	-1.267420	-1.119497	0.213946	0.000000	1550.008152	-3.689057	-38.290073	60093.330077	1.342923	0.642309
   1548.871609	193555.396280	-6.718928	1607.654358	-4800.780495	36.731074	20.746924	9.258867	-2.527150	0.270093	0.387228	0.261793	0.366471	2.354826	2.426444	-1.280098	-1.151356	0.217002	0.000000	1549.883657	-3.709550	-40.440624	39712.164407	1.312826	0.660891
   1548.874166	193555.076762	-6.791690	1595.379472	253.638998	35.438877	48.859455	9.341705	-2.802111	0.268325	0.387401	0.258588	0.360158	2.302059	2.351856	-1.335554	-1.223467	0.220058	0.000000	1550.009769	-3.782632	-39.221509	39357.543906	1.281150	0.666317
   1548.876722	193554.757245	-6.772361	1596.027992	4140.975065	35.545690	76.942205	9.423242	-3.083714	0.266768	0.386575	0.258857	0.364574	2.366410	2.397271	-1.270811	-1.174726	0.223115	0.000000	1550.226283	-3.763272	-39.308962	32978.691160	1.243939	0.664388
   1548.879279	193554.437727	-6.772277	1606.615922	-230.037781	38.111873	65.937453	9.483522	-3.391914	0.266326	0.386319	0.256709	0.366692	2.433434	2.457772	-1.205803	-1.130631	0.226171	0.000000	1549.995583	-3.762647	-41.874520	14937.966003	1.156760	0.666260
   1548.881836	193554.118210	-6.822289	1606.027744	-4862.031983	36.775379	8.249520	9.544983	-3.704273	0.266071	0.383737	0.256588	0.363091	2.433662	2.438408	-1.209712	-1.146182	0.229227	0.000000	1550.157461	-3.812901	-40.588280	28893.907320	1.075050	0.682967
   1548.884393	193553.798692	-6.779269	1593.596083	-999.401241	39.201088	53.656518	9.631402	-3.997014	0.267365	0.384243	0.257478	0.366657	2.493068	2.487666	-1.137159	-1.096730	0.232284	0.000000	1550.198455	-3.769491	-42.970579	28627.092009	0.953994	0.677933
   1548.886950	193553.479175	-6.828532	1591.040720	-1091.271812	37.137699	16.394395	9.722951	-4.289966	0.266271	0.384073	0.254313	0.363366	2.526708	2.491590	-1.110327	-1.086839	0.235340	0.000000	1550.125761	-3.819072	-40.956771	22118.032895	0.845509	0.677063
   1548.889507	193553.159657	-6.874413	1588.250444	3564.683266	33.756129	98.012971	9.820102	-4.582656	0.263024	0.383847	0.254330	0.359940	2.439479	2.379016	-1.206778	-1.185127	0.238397	0.000000	1549.714510	-3.865942	-37.622071	95318.894772	0.762466	0.721006
   1548.892064	193552.840139	-6.910883	1597.365023	6491.674827	38.361854	41.974441	9.898955	-4.898985	0.260699	0.382304	0.251421	0.360545	2.396375	2.339053	-1.238368	-1.249027	0.241453	0.000000	1549.883454	-3.901217	-42.263071	28730.482534	0.651374	0.771219
   1548.894621	193552.520622	-7.014096	1613.963713	-3315.008963	38.888370	16.683697	9.944484	-5.253978	0.257039	0.379828	0.246800	0.355683	2.359743	2.290028	-1.278265	-1.306053	0.244509	0.000000	1550.101079	-4.004357	-42.892727	14228.622279	0.673516	0.822724
   1548.897178	193552.201104	-7.017230	1605.487474	-5467.101970	36.659319	96.671647	10.007030	-5.597294	0.256608	0.376494	0.249115	0.357518	2.456050	2.363335	-1.180340	-1.214114	0.247566	0.000000	1549.977492	-4.007868	-40.667187	48746.051688	0.799713	0.861460
   1548.899734	193551.881587	-7.103994	1591.508441	-2835.241502	35.202112	78.842609	10.097640	-5.917886	0.253749	0.372322	0.245858	0.355179	2.545183	2.420098	-1.095821	-1.148028	0.250622	0.000000	1550.208606	-4.095005	-39.297117	24411.999258	0.913819	0.882447
   1548.902291	193551.562069	-7.191573	1584.258885	-2585.430114	34.004731	170.270424	10.202804	-6.229264	0.249418	0.374988	0.241703	0.347256	2.379421	2.245381	-1.267662	-1.328765	0.253678	0.000000	1550.124592	-4.182999	-38.187731	57241.565484	1.020263	0.890937
